account_rewards,date
-87199.7719999988,2017-10-09
-2908.906000001487,2017-10-10
-48217.490799999556,2017-10-11
-100613.59400000061,2017-10-12
-60061.37720000062,2017-10-13
-81540.22359999943,2017-10-16
-3921.312799999129,2017-10-17
-32637.43480000076,2017-10-18
-84037.88680000074,2017-10-19
-59801.12959999881,2017-10-20
-35293.65120000171,2017-10-23
22433.787200000144,2017-10-24
-101832.19799999858,2017-10-25
-37808.950400003494,2017-10-26
-109554.90039999998,2017-10-27
-37187.38919999919,2017-10-30
-99500.40759999646,2017-10-31
-52520.06200000425,2017-11-01
-24644.31719999672,2017-11-02
124278.92519999972,2017-11-03
-127912.17400000383,2017-11-06
-160959.0403999993,2017-11-07
-13986.481199999942,2017-11-08
59485.84800000193,2017-11-09
-63457.47000000112,2017-11-10
-284832.1091999982,2017-11-13
-173059.91080000182,2017-11-14
39270.1443999967,2017-11-15
-127781.89919999689,2017-11-16
-42854.61479999762,2017-11-17
61544.01119999852,2017-11-20
-126021.58760000105,2017-11-21
-483012.6615999997,2017-11-22
-132741.77160000004,2017-11-23
-236044.38159999816,2017-11-24
18507.325200000272,2017-11-27
-84173.46039999953,2017-11-28
-186575.10840000294,2017-11-29
-18210.06999999799,2017-11-30
-5080.623999999618,2017-12-01
-142603.47880000144,2017-12-04
-120121.93239999872,2017-12-05
-171486.22360000268,2017-12-06
22189.80840000445,2017-12-07
196895.78759999824,2017-12-08
-199309.64000000202,2017-12-11
-26830.98480000142,2017-12-12
-143306.44279999554,2017-12-13
-273066.36640000244,2017-12-14
-55960.712400000375,2017-12-15
73343.44240000138,2017-12-18
-105165.106800002,2017-12-19
68708.07720000148,2017-12-20
-109248.09640000062,2017-12-21
-142190.65599999906,2017-12-22
-90215.33640000089,2017-12-25
-304273.77640000003,2017-12-26
24836.117200002427,2017-12-27
-65799.36039999838,2017-12-28
30124.525599996625,2017-12-29
-13149.950400000384,2018-01-02
-6603.773599999716,2018-01-03
-98153.22519999986,2018-01-04
41588.71319999828,2018-01-05
35119.63040000121,2018-01-08
30510.383999998747,2018-01-09
-112953.6332000012,2018-01-10
-64375.134399998955,2018-01-11
-140834.13199999466,2018-01-12
31589.49839999718,2018-01-15
-226793.881999999,2018-01-16
-94670.27480000252,2018-01-17
-58723.69999999858,2018-01-18
128160.07719999744,2018-01-19
-55079.82439999799,2018-01-22
-11781.997999998737,2018-01-23
-227130.75239999677,2018-01-24
-17099.728800006862,2018-01-25
-349393.99039999803,2018-01-26
-111835.00840000113,2018-01-29
310.0856000014819,2018-01-30
-223009.67919999768,2018-01-31
72763.02640000138,2018-02-01
-194507.93440000372,2018-02-02
-526110.5692000014,2018-02-05
-258258.95639999933,2018-02-06
-103535.23479999829,2018-02-07
-414496.3708000004,2018-02-08
136850.87239999784,2018-02-09
-10551.625599997396,2018-02-12
17528.315600000824,2018-02-13
91960.0315999985,2018-02-14
-52329.594799999395,2018-02-22
24459.92839999973,2018-02-23
-228348.87799999941,2018-02-26
-170419.23200000153,2018-02-27
80937.9616000006,2018-02-28
-134806.42439999856,2018-03-01
2861.662399998432,2018-03-02
76898.99400000177,2018-03-05
-123795.21560000094,2018-03-06
97849.80239999929,2018-03-07
-28253.249999999767,2018-03-08
-69915.75959999913,2018-03-09
-196628.8096000019,2018-03-12
-80579.04919999723,2018-03-13
16778.869599995454,2018-03-14
-202152.40279999792,2018-03-15
14930.17400000404,2018-03-16
-24020.526800001782,2018-03-19
-163422.50680000367,2018-03-20
-151071.55680000002,2018-03-21
-272187.0839999956,2018-03-22
-37551.68000000224,2018-03-23
-13184.820000001842,2018-03-26
-238730.7187999973,2018-03-27
-176381.95640000395,2018-03-28
76827.05040000031,2018-03-29
-41511.16799999645,2018-03-30
-107190.5023999968,2018-04-02
-198934.70680000415,2018-04-03
-20872.68560000103,2018-04-04
25224.001599999327,2018-04-09
-148555.3359999984,2018-04-10
-34579.15480000105,2018-04-11
-218954.6187999977,2018-04-12
-101181.42760000104,2018-04-13
-399865.989199998,2018-04-16
-16584.450800003586,2018-04-17
-20145.50559999767,2018-04-18
-164676.09520000103,2018-04-19
-61717.005599999015,2018-04-20
82549.1663999989,2018-04-23
-52965.18680000344,2018-04-24
-294856.2691999941,2018-04-25
33205.89079999629,2018-04-26
46016.22640000506,2018-04-27
-21163.045999999773,2018-05-02
-93695.18960000246,2018-05-03
100672.63760000118,2018-05-04
-33835.501599998206,2018-05-07
-95951.20560000524,2018-05-08
40244.607599999676,2018-05-09
-249018.24160000184,2018-05-10
61892.93040000444,2018-05-11
12539.50800000021,2018-05-14
-87691.64520000343,2018-05-15
-226138.08880000058,2018-05-16
6079.524400001585,2018-05-17
-35751.32720000542,2018-05-18
14659.378800004091,2018-05-21
-137281.77359999792,2018-05-22
-99067.88320000097,2018-05-23
30977.947600001728,2018-05-24
95559.8944000022,2018-05-25
-545123.5999999968,2018-05-28
-730567.9112000044,2018-05-29
188840.79919999544,2018-05-30
-311051.10199999704,2018-05-31
-54613.00399999889,2018-06-01
149852.51999999964,2018-06-04
-66419.44439999865,2018-06-05
-163626.9199999995,2018-06-06
-163553.26360000062,2018-06-07
-227254.19240000102,2018-06-08
61214.111199998726,2018-06-11
-183518.38919999526,2018-06-12
-174620.53280000246,2018-06-13
-223804.97359999994,2018-06-14
-267085.5724000047,2018-06-15
-39940.43919999657,2018-06-19
-100545.13279999685,2018-06-20
-50770.15520000163,2018-06-21
-96173.18840000151,2018-06-22
-183900.13440000033,2018-06-25
-422524.31039999664,2018-06-26
-171293.39280000533,2018-06-27
209204.15640000388,2018-06-28
-239764.79640000252,2018-06-29
-187540.27519999916,2018-07-02
-211211.20039999855,2018-07-03
-108371.58600000133,2018-07-04
-172043.90560000096,2018-07-05
189772.68519999998,2018-07-06
21310.384000002923,2018-07-09
-161894.4768000018,2018-07-10
141461.9151999989,2018-07-11
22785.47399999919,2018-07-12
-52001.9791999997,2018-07-13
-257023.4827999988,2018-07-16
-89788.3747999989,2018-07-17
-196734.17200000127,2018-07-18
39316.89400000407,2018-07-19
-236403.5108000033,2018-07-20
24411.376400001165,2018-07-23
-15331.654799998954,2018-07-24
-209663.41240000023,2018-07-25
-200229.19640000147,2018-07-26
-172945.909199997,2018-07-27
-86026.81120000636,2018-07-30
-276687.1003999982,2018-07-31
-198644.4256000005,2018-08-01
-407514.138799998,2018-08-02
-425107.3080000001,2018-08-03
180270.1527999962,2018-08-06
-286874.26399999845,2018-08-07
216936.44159999755,2018-08-08
62257.202400005546,2018-08-09
-78435.8284000018,2018-08-10
-143027.5140000013,2018-08-13
-391477.04840000055,2018-08-14
-134897.29599999834,2018-08-15
-302906.7472000026,2018-08-16
-84665.77199999585,2018-08-17
172723.78319999675,2018-08-20
-156874.93039999684,2018-08-21
2078.7764000002944,2018-08-22
-57196.31320000283,2018-08-23
270554.1268000017,2018-08-24
-165263.44879999576,2018-08-27
-168392.29760000473,2018-08-28
-184015.73799999896,2018-08-29
-199479.27279999954,2018-08-30
-107578.27920000126,2018-08-31
-29805.235199998508,2018-09-03
-286456.5932000029,2018-09-04
-157217.7095999994,2018-09-05
-9390.885199997605,2018-09-06
-322129.27760000335,2018-09-07
-66106.91639999546,2018-09-10
-219252.7900000043,2018-09-11
-79779.12600000035,2018-09-12
-106903.68719999708,2018-09-13
-185876.70919999978,2018-09-14
82620.76559999675,2018-09-17
73148.50200000503,2018-09-18
-74210.98440000498,2018-09-19
215019.4988000017,2018-09-20
-128638.87479999877,2018-09-21
57617.2556000009,2018-09-25
-108543.4675999997,2018-09-26
37123.70079999829,2018-09-27
-603283.4587999973,2018-09-28
-148081.6148000004,2018-10-08
-160954.37840000243,2018-10-09
-460289.2168000011,2018-10-10
82311.60760000249,2018-10-11
-190708.6044000008,2018-10-12
-252561.3699999995,2018-10-15
-120029.5088000001,2018-10-16
-320245.7556000003,2018-10-17
168491.07640000075,2018-10-18
376656.42399999837,2018-10-19
-335295.05639999924,2018-10-22
-117850.51360000028,2018-10-23
-141942.31440000367,2018-10-24
-213922.04759999603,2018-10-25
-480472.3876000008,2018-10-26
69041.48560000246,2018-10-29
184221.68639999905,2018-10-30
7983.929199996016,2018-10-31
341095.3448000023,2018-11-01
-187958.16839999976,2018-11-02
-118776.52519999936,2018-11-05
-139896.73839999968,2018-11-06
-116585.5000000017,2018-11-07
-156192.98799999652,2018-11-08
50635.18399999704,2018-11-09
-20408.386000000006,2018-11-12
-173171.41719999805,2018-11-13
-12239.939600002568,2018-11-14
-113913.42599999848,2018-11-15
36322.28679999973,2018-11-16
-251721.07760000238,2018-11-19
-9240.48159999592,2018-11-20
-109711.02080000102,2018-11-21
-237308.39199999993,2018-11-22
-110200.0548000007,2018-11-23
-105506.26920000055,2018-11-26
71770.17559999957,2018-11-27
-192579.71159999838,2018-11-28
16447.891999996864,2018-11-29
195986.75800000312,2018-11-30
-48481.15680000143,2018-12-03
-48136.05560000103,2018-12-04
-337284.0791999969,2018-12-05
-162326.1440000023,2018-12-06
-130835.59720000067,2018-12-07
22250.114800000745,2018-12-10
-62019.6088000006,2018-12-11
95278.680800001,2018-12-12
-237848.49560000122,2018-12-13
-147362.9699999977,2018-12-14
-162311.34920000477,2018-12-17
-215146.07279999697,2018-12-18
-140728.88199999632,2018-12-19
-219478.29600000422,2018-12-20
49128.33400000188,2018-12-21
-90131.71000000054,2018-12-24
-133973.53239999982,2018-12-25
-71204.60680000053,2018-12-26
-69856.70840000173,2018-12-27
-245527.79359999872,2018-12-28
-204574.94999999943,2019-01-02
125962.83360000048,2019-01-03
-25110.479600003433,2019-01-04
-57808.039999997185,2019-01-07
44497.920399999966,2019-01-08
-94767.90080000173,2019-01-09
-28468.043999996917,2019-01-10
-189942.9452000008,2019-01-11
154900.4499999994,2019-01-14
-11089.202000002613,2019-01-15
-159541.19639999766,2019-01-16
119865.7711999993,2019-01-17
-43934.88480000038,2019-01-18
-244896.49799999778,2019-01-21
-77229.05280000143,2019-01-22
-64778.7228,2019-01-23
-30865.066799999637,2019-01-24
-132556.73440000205,2019-01-25
55878.69800000166,2019-01-28
-158872.79160000093,2019-01-29
-10234.401599998157,2019-01-30
100655.91119999875,2019-01-31
132045.7504000019,2019-02-01
-3939.3827999978384,2019-02-11
116920.96079999692,2019-02-12
-53099.68719999926,2019-02-13
-347838.1776000029,2019-02-14
319209.7860000026,2019-02-15
-124181.83199999928,2019-02-18
-108953.34120000192,2019-02-19
-88423.77159999718,2019-02-20
198690.89799999728,2019-02-21
389900.1879999999,2019-02-22
-163895.37159999734,2019-02-25
-129623.61319999985,2019-02-26
-30682.595199998887,2019-02-27
109883.52039999384,2019-02-28
-72288.57959999068,2019-03-01
-154823.60200000342,2019-03-04
-68037.55280000922,2019-03-05
-203367.99439999426,2019-03-06
-523695.0239999991,2019-03-07
96994.48560000274,2019-03-08
33113.92719999425,2019-03-11
-253486.09239999542,2019-03-12
-208364.4736000046,2019-03-13
18200.810800002404,2019-03-14
266195.1792000002,2019-03-15
-210864.9307999981,2019-03-18
-96020.53680000224,2019-03-19
-27220.51279999853,2019-03-20
-148627.16719999866,2019-03-21
-402022.7704000015,2019-03-22
-123115.06440000335,2019-03-25
57091.54120000133,2019-03-26
-228613.81639999838,2019-03-27
287255.17959999666,2019-03-28
207308.80160000268,2019-03-29
-115227.31280000051,2019-04-01
65208.18119999971,2019-04-02
-35799.53880000186,2019-04-03
-128632.75679999928,2019-04-04
-115570.17240000323,2019-04-08
-104967.29479999044,2019-04-09
-354989.3460000046,2019-04-10
-105461.69880000253,2019-04-11
-221858.75199999413,2019-04-12
119883.65599999737,2019-04-15
-108911.7776000006,2019-04-16
-170101.41079999786,2019-04-17
3745.0963999937053,2019-04-18
-407395.0947999932,2019-04-19
-104106.92000000046,2019-04-22
-12733.50440000238,2019-04-23
-253477.4136000002,2019-04-24
-320894.2800000014,2019-04-25
-11520.996399999425,2019-04-26
-39370.615599998215,2019-04-29
-684794.4683999987,2019-04-30
60213.42479999784,2019-05-06
-302827.81759999786,2019-05-07
-267267.2804000006,2019-05-08
284514.69720000017,2019-05-09
-199252.87439999983,2019-05-10
-194572.4884000015,2019-05-13
-150211.29839999997,2019-05-14
-64794.95279999865,2019-05-15
-351428.3568000016,2019-05-16
-196205.61440000017,2019-05-17
44276.411200001334,2019-05-20
-102519.53600000305,2019-05-21
-304537.5843999964,2019-05-22
-92431.66760000157,2019-05-23
33828.950400002956,2019-05-24
38417.355999993895,2019-05-27
-148215.8411999956,2019-05-28
-192400.17600000327,2019-05-29
-53484.06839999603,2019-05-30
-94152.766800002,2019-05-31
-274974.5983999998,2019-06-03
-170109.52360000054,2019-06-04
-154846.30959999852,2019-06-05
9625.049999999108,2019-06-06
277867.32479999965,2019-06-10
-141680.22919999965,2019-06-11
-62680.93679999837,2019-06-12
-173867.03000000335,2019-06-13
5271.0708000018085,2019-06-14
-104165.57840000196,2019-06-17
38071.4036000026,2019-06-18
242927.7900000013,2019-06-19
-76235.57360000246,2019-06-20
-51830.78240000477,2019-06-21
-210620.4659999913,2019-06-24
-87437.60480000477,2019-06-25
-850.1675999988079,2019-06-26
-114476.48479999749,2019-06-27
126292.22280000027,2019-06-28
-75293.8903999997,2019-07-01
-318970.26080000267,2019-07-02
-235589.5063999958,2019-07-03
38666.01519999617,2019-07-04
-351149.5556000018,2019-07-05
-104156.72119999574,2019-07-08
-76641.16720000409,2019-07-09
-150650.43680000099,2019-07-10
-53357.57079999778,2019-07-11
-42853.037600000316,2019-07-12
-188542.245600003,2019-07-15
-186765.15119999385,2019-07-16
-182329.9384000049,2019-07-17
-28829.245599999336,2019-07-18
-117767.49399999827,2019-07-19
-57050.47359999912,2019-07-22
-42194.124400005516,2019-07-23
12505.41480000568,2019-07-24
-51050.32160000126,2019-07-25
-133697.88160000189,2019-07-26
-91238.03880000117,2019-07-29
-166085.6124000006,2019-07-30
-163148.0875999949,2019-07-31
-218137.3815999978,2019-08-01
-359358.910400003,2019-08-02
-140379.8964000004,2019-08-05
-95688.73400000208,2019-08-06
28940.206400002735,2019-08-07
-260329.12440000364,2019-08-08
12503.141600000357,2019-08-09
-226904.13159999595,2019-08-12
-18597.19800000314,2019-08-13
-67718.65399999854,2019-08-14
6172.7552000000815,2019-08-15
176726.66840000162,2019-08-16
-147498.33880000305,2019-08-19
-148824.71439999764,2019-08-20
6459.556000000882,2019-08-21
80745.99519999811,2019-08-22
-172640.77880000148,2019-08-23
55738.96800000213,2019-08-26
-172821.44039999828,2019-08-27
-188532.04800000208,2019-08-28
-48807.08040000163,2019-08-29
19646.919600001835,2019-08-30
-144365.1487999983,2019-09-02
-77026.08120000166,2019-09-03
22067.893199994905,2019-09-04
96.83200000104398,2019-09-05
-88175.16999999703,2019-09-06
-145298.33320000337,2019-09-09
-255443.87199999543,2019-09-10
-14581.407199998588,2019-09-11
-127624.2824000023,2019-09-12
-278505.05919999845,2019-09-16
-23062.440799998003,2019-09-17
-20321.572400003584,2019-09-18
-70168.9460000006,2019-09-19
-264376.85879999876,2019-09-20
-67578.69199999972,2019-09-23
-206643.0544000035,2019-09-24
-211526.3627999965,2019-09-25
-97570.01800000046,2019-09-26
-152440.5772000001,2019-09-27
31264.01919999752,2019-09-30
-173735.0251999986,2019-10-08
105946.5408000004,2019-10-09
-30744.882399999708,2019-10-10
-43189.66359999709,2019-10-11
-105725.00800000051,2019-10-14
-73523.6992000027,2019-10-15
-136941.97279999877,2019-10-16
-244840.06480000267,2019-10-17
-169522.71999999866,2019-10-18
-34905.19600000037,2019-10-21
-220538.07279999653,2019-10-22
-197742.1472000024,2019-10-23
-32209.693200000387,2019-10-24
119555.198799997,2019-10-25
-153515.12799999656,2019-10-28
-185710.72440000135,2019-10-29
-93939.01560000269,2019-10-30
32991.652400001105,2019-10-31
-10277.932000000526,2019-11-01
-86376.01919999745,2019-11-04
-168433.0764000031,2019-11-05
-108417.98919999694,2019-11-06
-78399.03119999889,2019-11-07
-302400.8811999981,2019-11-08
-157222.21400000068,2019-11-11
-140793.18418750376,2019-11-12
-71069.2116000003,2019-11-13
-208314.84440000067,2019-11-14
-2139.1707999938317,2019-11-15
22684.513599994956,2019-11-18
-163454.29879999606,2019-11-19
-225754.3288000019,2019-11-20
-258473.12560000215,2019-11-21
-106042.50759999514,2019-11-22
-57659.92280000418,2019-11-25
-148370.80439999988,2019-11-26
-134762.67559999705,2019-11-27
-250947.72080000225,2019-11-28
-114843.71160000177,2019-11-29
-85286.08039999547,2019-12-02
-97793.29600000134,2019-12-03
16371.461999995501,2019-12-04
-46064.97239999865,2019-12-05
-176692.07999999836,2019-12-06
22374.841599998002,2019-12-09
-50311.06919999433,2019-12-10
-163492.84040000083,2019-12-11
170214.90079999698,2019-12-12
-163938.16880000097,2019-12-13
-37751.617600002915,2019-12-16
-191443.49119999318,2019-12-17
-113216.04280000355,2019-12-18
-108717.554399998,2019-12-19
-160353.27000000136,2019-12-20
-64981.051599996135,2019-12-23
-38664.6056000015,2019-12-24
17784.129999999455,2019-12-25
-195159.22599999848,2019-12-26
47417.98239999266,2019-12-27
-33776.96399999196,2019-12-30
