train/reward,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/learning_rate,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/entropy_loss,train/value_loss,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/std
-10.217089,600064,2419,293,247,0.00025,0.29013671875,0.11579585075378418,0.2,1576.6312255859375,-80.20901312828065,2231.0135833740233,2920,-0.015085687131795566,0.028726064,2.0096476078033447
10.766944,602112,2428,294,247,0.00025,0.234814453125,0.07275712490081787,0.2,1190.2347412109375,-80.30638971328736,2680.5609077453614,2930,-0.018206913402536884,0.026059395,2.0145740509033203
-14.899718,604160,2436,295,247,0.00025,0.23251953125,0.06668215990066528,0.2,1123.2845458984375,-80.3846305847168,3342.2147422790526,2940,-0.014453074887569528,0.022262763,2.0191664695739746
-0.71495444,606208,2444,296,247,0.00025,0.254736328125,0.0346142053604126,0.2,740.9093017578125,-80.45940327644348,1778.31414642334,2950,-0.021767027450550813,0.022366617,2.021562099456787
1.3859822,608256,2452,297,247,0.00025,0.222412109375,0.024103760719299316,0.2,1261.3504638671875,-80.5166172027588,2995.2167259216308,2960,-0.014688286330783739,0.027886307,2.0262885093688965
-26.813221,610304,2461,298,247,0.00025,0.22275390625,0.03025519847869873,0.2,1293.0435791015625,-80.63830938339234,3461.4893493652344,2970,-0.01922737070999574,0.025237855,2.0341994762420654
-8.383422,612352,2469,299,247,0.00025,0.17392578125,0.058601200580596924,0.2,2015.59326171875,-80.77168021202087,3237.7970077514647,2980,-0.02467990843579173,0.016251862,2.0406136512756348
-3.5328815,614400,2478,300,247,0.00025,0.260791015625,0.09135335683822632,0.2,1589.44921875,-80.87012104988098,3518.653341674805,2990,-0.0186517515394371,0.033500064,2.045443058013916
2.5667152,616448,2486,301,247,0.00025,0.261572265625,0.06697660684585571,0.2,1364.8682861328125,-80.9438558101654,2842.7439094543456,3000,-0.014627834448765498,0.029060762,2.048142194747925
-11.206473,618496,2494,302,247,0.00025,0.25615234375,0.06920236349105835,0.2,1158.1729736328125,-81.03517351150512,2009.4428970336915,3010,-0.018737845815485342,0.027614968,2.055339813232422
-6.6114383,620544,2502,303,247,0.00025,0.282861328125,0.05436307191848755,0.2,1167.244873046875,-81.15958828926087,2860.379653930664,3020,-0.013054201945487875,0.041248135,2.062272787094116
10.451548,622592,2511,304,247,0.00025,0.184521484375,0.025584518909454346,0.2,2090.201904296875,-81.27784829139709,3322.381108856201,3030,-0.025662341686256696,0.017773282,2.068438768386841
-1.0291147,624640,2519,305,247,0.00025,0.170751953125,0.03105330467224121,0.2,1498.3626708984375,-81.38880643844604,3162.7432594299316,3040,-0.0222055089980131,0.01937482,2.0740649700164795
-14.443609,626688,2527,306,247,0.00025,0.137744140625,0.08661127090454102,0.2,1939.4979248046875,-81.48005642890931,2918.9531188964843,3050,-0.020986837142845615,0.014716366,2.0787622928619385
-9.088636,628736,2535,307,247,0.00025,0.162548828125,0.07562541961669922,0.2,1908.533935546875,-81.5245467185974,3691.3044158935545,3060,-0.019235260062851013,0.016512562,2.079085111618042
5.786179,630784,2544,308,247,0.00025,0.343359375,0.08592134714126587,0.2,1906.5469970703125,-81.56342554092407,3357.1681694030763,3070,-0.007661119927070104,0.045703743,2.083148717880249
-5.218374,632832,2552,309,247,0.00025,0.22958984375,0.0274507999420166,0.2,1736.609619140625,-81.6162223815918,2533.1329193115234,3080,-0.025551634083967656,0.019593786,2.084554672241211
4.4679775,634880,2560,310,247,0.00025,0.32080078125,0.0677344799041748,0.2,1396.918212890625,-81.69897742271424,2226.3963035583497,3090,-0.015169758710544556,0.03363,2.092705249786377
-6.364216,636928,2569,311,247,0.00025,0.2833984375,0.010867059230804443,0.2,1432.778076171875,-81.8407464981079,2618.0804962158204,3100,-0.012632561835926027,0.041493542,2.0990936756134033
11.572338,638976,2577,312,247,0.00025,0.3275390625,0.03344929218292236,0.2,882.725341796875,-81.95857071876526,2594.306678009033,3110,-0.005177081186047872,0.04578465,2.1062240600585938
-1.7345456,641024,2585,313,247,0.00025,0.27373046875,0.07123452425003052,0.2,1322.041748046875,-82.05049123764039,2306.1346900939943,3120,-0.026083718816516922,0.029667288,2.1089329719543457
1.2945858,643072,2593,314,247,0.00025,0.40498046875,0.03120642900466919,0.2,872.01318359375,-82.10627965927124,2367.0539558410646,3130,-0.0012212703179102391,0.054394677,2.114229917526245
1.9604944,645120,2602,315,247,0.00025,0.237255859375,0.012461066246032715,0.2,638.3367919921875,-82.20765595436096,1755.1005123138427,3140,-0.022784094308735802,0.02299292,2.119083881378174
38.204918,647168,2610,316,247,0.00025,0.286767578125,0.055423855781555176,0.2,775.8789672851562,-82.30216913223266,1697.7098888397218,3150,-0.010170604808081407,0.037047803,2.1250486373901367
-3.9544635,649216,2618,317,247,0.00025,0.264794921875,0.16576188802719116,0.2,1193.03466796875,-82.40112228393555,2507.691742706299,3160,-0.015483761104405858,0.030697782,2.130739450454712
-5.065089,651264,2626,318,247,0.00025,0.24140625,-0.03296661376953125,0.2,922.6494140625,-82.47680516242981,3149.6244468688965,3170,-0.010131790823652408,0.022071654,2.1338422298431396
-2.158158,653312,2635,319,247,0.00025,0.198046875,0.1223762035369873,0.2,1060.1436767578125,-82.54580931663513,2397.599578475952,3180,-0.026421294307510834,0.018170789,2.1379051208496094
1.2111306,655360,2643,320,247,0.00025,0.228662109375,0.11398535966873169,0.2,854.0741577148438,-82.61002793312073,3142.668824005127,3190,-0.015979568305192517,0.03183175,2.1417696475982666
11.691597,657408,2651,321,247,0.00025,0.316162109375,0.09318965673446655,0.2,911.815673828125,-82.69329872131348,2507.8470405578614,3200,-0.0086229777749395,0.0314543,2.1468281745910645
12.711938,659456,2659,322,247,0.00025,0.278076171875,0.07302325963973999,0.2,1738.033447265625,-82.79853372573852,2791.1801666259767,3210,-0.015549427655059844,0.03481084,2.1520583629608154
-1.4165473,661504,2667,323,247,0.00025,0.23134765625,0.07508885860443115,0.2,1179.8477783203125,-82.89386949539184,2725.6960212707518,3220,-0.022074410700588486,0.024104422,2.158151626586914
-18.876133,663552,2675,324,247,0.00025,0.337109375,0.03864455223083496,0.2,1070.7044677734375,-83.01797747612,2583.017446899414,3230,-0.011260597454383969,0.049694274,2.1661558151245117
-3.030143,665600,2684,325,247,0.00025,0.383935546875,0.0868837833404541,0.2,1225.7552490234375,-83.14897208213806,2282.353951263428,3240,-0.010806726003647783,0.046269096,2.1744461059570312
-9.789623,667648,2692,326,247,0.00025,0.30107421875,0.05265331268310547,0.2,510.93548583984375,-83.31348538398743,1440.0303146362305,3250,-0.018396583510912022,0.02990733,2.1836376190185547
-9.697605,669696,2700,327,247,0.00025,0.299365234375,0.08122032880783081,0.2,830.8784790039062,-83.46002821922302,1639.3254039764404,3260,-0.017065626435214653,0.03312251,2.1916613578796387
12.03038,671744,2708,328,248,0.00025,0.185595703125,0.08106213808059692,0.2,911.501220703125,-83.61292700767517,2371.9368072509765,3270,-0.025692397748935038,0.017326836,2.2006218433380127
-4.516003,673792,2716,329,248,0.00025,0.25078125,0.09242779016494751,0.2,801.082763671875,-83.70802373886109,2524.9562591552735,3280,-0.017139439169841352,0.026872694,2.2033426761627197
-9.286408,675840,2724,330,248,0.00025,0.2853515625,0.10610729455947876,0.2,836.2659912109375,-83.80134620666504,2069.804362487793,3290,-0.017491776606766506,0.03561176,2.2104740142822266
-10.590882,677888,2732,331,248,0.00025,0.20185546875,0.06050896644592285,0.2,1269.1846923828125,-83.91209683418273,2719.8102157592775,3300,-0.02080747336440254,0.018492272,2.2151694297790527
-11.459631,679936,2741,332,248,0.00025,0.184423828125,0.09928685426712036,0.2,961.7001953125,-83.9871208190918,2135.475035095215,3310,-0.022109302142052912,0.016816802,2.218428134918213
10.508604,681984,2749,333,248,0.00025,0.320654296875,0.07276594638824463,0.2,1887.5301513671875,-84.00587959289551,2520.216480255127,3320,-0.006316563894506544,0.040007994,2.219181776046753
11.651859,684032,2757,334,248,0.00025,0.1740234375,0.06932759284973145,0.2,1209.7674560546875,-84.0558901309967,2545.745199584961,3330,-0.016014322670525872,0.020908702,2.2234930992126465
17.49325,686080,2766,335,248,0.00025,0.218505859375,0.10898315906524658,0.2,1491.2413330078125,-84.1334008216858,2848.6535484313963,3340,-0.015160367265343666,0.02134711,2.2283809185028076
2.5508485,688128,2774,336,248,0.00025,0.30498046875,-0.06855630874633789,0.2,1264.8175048828125,-84.20986614227294,2811.887467956543,3350,-0.0076298621774185445,0.046848886,2.232869863510132
-1.2774017,690176,2782,337,248,0.00025,0.204052734375,0.020943760871887207,0.2,1192.3748779296875,-84.28638052940369,2398.4466468811033,3360,-0.01846796190366149,0.01771247,2.237163543701172
-7.401981,692224,2791,338,248,0.00025,0.230322265625,0.0050604939460754395,0.2,945.9193725585938,-84.37299919128418,1991.8012592315674,3370,-0.022164254638482817,0.024850147,2.2448887825012207
-4.1438293,694272,2799,339,248,0.00025,0.22109375,0.01599520444869995,0.2,776.67822265625,-84.46657071113586,2095.267613220215,3380,-0.014505860336066689,0.02303908,2.2473433017730713
-2.2776623,696320,2807,340,247,0.00025,0.268017578125,0.026906967163085938,0.2,1093.5966796875,-84.51105542182923,3040.204209136963,3390,-0.013659561585518532,0.02327424,2.250387191772461
-0.2551618,698368,2816,341,247,0.00025,0.208056640625,0.03648674488067627,0.2,1151.2161865234375,-84.58786258697509,2197.8419456481934,3400,-0.02200191439333139,0.01732482,2.2566094398498535
14.822997,700416,2824,342,247,0.00025,0.23486328125,0.04003852605819702,0.2,826.4636840820312,-84.71209378242493,2017.361856842041,3410,-0.01788220899470616,0.02097244,2.2656993865966797
-0.8204916,702464,2833,343,247,0.00025,0.228662109375,0.06267112493515015,0.2,620.6883544921875,-84.827920627594,1978.9216892242432,3420,-0.02166093559935689,0.024398357,2.2709453105926514
-13.123472,704512,2841,344,247,0.00025,0.268994140625,0.09801870584487915,0.2,1022.1119384765625,-84.91204113960266,2416.3693153381346,3430,-0.01364398950827308,0.0358558,2.2756621837615967
-6.6944804,706560,2850,345,247,0.00025,0.194580078125,0.028461813926696777,0.2,1549.73681640625,-85.00798082351685,2299.623966217041,3440,-0.01889516800365527,0.028747916,2.282822370529175
-6.263398,708608,2858,346,247,0.00025,0.2923828125,-0.000102996826171875,0.2,1842.247314453125,-85.09898166656494,3890.4278213500975,3450,-0.009513508813688532,0.032015525,2.2874209880828857
-1.7987115,710656,2866,347,247,0.00025,0.24736328125,0.014544010162353516,0.2,1239.185546875,-85.184081697464,3670.9474044799804,3460,-0.012308350406237878,0.030985076,2.2938506603240967
-7.4710116,712704,2875,348,247,0.00025,0.226171875,0.03464776277542114,0.2,1369.071533203125,-85.26674747467041,1859.765951538086,3470,-0.02071787537279306,0.01865245,2.2957828044891357
-1.3645282,714752,2883,349,247,0.00025,0.191015625,0.010263264179229736,0.2,1470.823974609375,-85.33703832626342,4534.091787719726,3480,-0.019413624970184173,0.015627963,2.3031723499298096
1.9116592,716800,2892,350,247,0.00025,0.26025390625,0.002190232276916504,0.2,496.1776123046875,-85.42619457244874,1818.8934600830078,3490,-0.023484826713684015,0.035171874,2.3053536415100098
5.6916347,718848,2900,351,247,0.00025,0.20615234375,0.01111537218093872,0.2,971.6790771484375,-85.49510869979858,2155.5489822387694,3500,-0.01892718722956488,0.02128578,2.310497999191284
19.611315,720896,2908,352,247,0.00025,0.218212890625,0.015934348106384277,0.2,2264.0068359375,-85.57096552848816,3186.681982421875,3510,-0.01644281197077362,0.02516403,2.316192865371704
-20.19059,722944,2916,353,247,0.00025,0.266455078125,0.008677363395690918,0.2,1711.9832763671875,-85.69451060295106,3481.9943817138674,3520,-0.019111296234768815,0.027071822,2.324754476547241
-38.30206,724992,2925,354,247,0.00025,0.1712890625,0.02474510669708252,0.2,1782.6593017578125,-85.77696127891541,3301.0281478881834,3530,-0.02147769084695028,0.016046928,2.3262248039245605
-6.959347,727040,2933,355,247,0.00025,0.224951171875,0.013804495334625244,0.2,1198.3929443359375,-85.81532044410706,2815.2478721618654,3540,-0.01631781251198845,0.02388176,2.330721855163574
-0.5386317,729088,2942,356,247,0.00025,0.241064453125,0.008185148239135742,0.2,1085.4508056640625,-85.90464234352112,2580.4457523345945,3550,-0.02089063115126919,0.02511832,2.336777448654175
-0.560057,731136,2950,357,247,0.00025,0.246240234375,0.020099163055419922,0.2,1911.9053955078125,-86.02660613059997,2669.0238395690917,3560,-0.008635724961641245,0.03450773,2.3451242446899414
-29.156582,733184,2958,358,247,0.00025,0.35849609375,-0.003670811653137207,0.2,1494.711669921875,-86.18140573501587,2793.8802406311033,3570,-0.00042596478888299314,0.0394685,2.3549530506134033
21.528357,735232,2966,359,247,0.00025,0.26923828125,-0.0028417110443115234,0.2,736.166259765625,-86.33089165687561,2175.5816291809083,3580,-0.018614184361649678,0.03047046,2.364095687866211
2.7854369,737280,2974,360,247,0.00025,0.340234375,0.013314127922058105,0.2,914.4483642578125,-86.4604389667511,2044.7701477050782,3590,-0.011799441392940934,0.038214304,2.3701674938201904
-1.5603114,739328,2982,361,247,0.00025,0.257177734375,-0.009570479393005371,0.2,798.274169921875,-86.5744264125824,1483.6651260375977,3600,-0.020630830188747496,0.032886032,2.3792805671691895
-8.25846,741376,2991,362,247,0.00025,0.31025390625,-0.02379286289215088,0.2,831.8997802734375,-86.71968688964844,1294.0752014160157,3610,-0.01549197836429812,0.031201027,2.3875725269317627
-0.19464274,743424,3000,363,247,0.00025,0.20595703125,-0.017148852348327637,0.2,882.0140380859375,-86.7814823627472,1978.3991603851318,3620,-0.014414585048507433,0.023676153,2.3891913890838623
-7.4377103,745472,3008,364,247,0.00025,0.336865234375,-0.0021952390670776367,0.2,526.8961791992188,-86.85771622657776,1397.4574657440185,3630,-0.015433966093405615,0.030693704,2.3951919078826904
-0.27768484,747520,3017,365,247,0.00025,0.303466796875,0.016026735305786133,0.2,838.7535400390625,-86.92169990539551,1567.6875873565673,3640,-0.014543069378123618,0.037161224,2.397306203842163
-2.994211,749568,3025,366,247,0.00025,0.27705078125,0.009128689765930176,0.2,1291.519287109375,-86.97137427330017,2310.190435028076,3650,-0.015916127315722405,0.027861811,2.4018330574035645
0.58219236,751616,3033,367,247,0.00025,0.21689453125,0.004530489444732666,0.2,970.997802734375,-87.08090014457703,2205.4909240722654,3660,-0.012690864680917003,0.02513974,2.4109861850738525
0.80404747,753664,3042,368,247,0.00025,0.329443359375,0.03672075271606445,0.2,370.094482421875,-87.18850393295288,1111.9548873901367,3670,-0.028713801095727833,0.03395231,2.4160945415496826
-4.9762096,755712,3050,369,247,0.00025,0.2525390625,0.006497561931610107,0.2,882.2625122070312,-87.30669722557067,1465.1725219726563,3680,-0.011570717308495659,0.0323802,2.426201581954956
-0.15818906,757760,3059,370,247,0.00025,0.243408203125,0.019109070301055908,0.2,1167.8572998046875,-87.42885112762451,1847.6678268432618,3690,-0.018802513455739245,0.026762698,2.4319915771484375
-21.110334,759808,3067,371,247,0.00025,0.208447265625,0.014147400856018066,0.2,1645.1463623046875,-87.49798212051391,2425.6104698181152,3700,-0.020655773323960604,0.019451857,2.4355406761169434
-11.170097,761856,3076,372,247,0.00025,0.325146484375,0.023630499839782715,0.2,577.2125854492188,-87.55240297317505,1551.3276271820068,3710,-0.013676498709537554,0.037924394,2.4403579235076904
-1.9746739,763904,3084,373,247,0.00025,0.366943359375,0.009323596954345703,0.2,753.1331787109375,-87.63539080619812,1355.7943702697753,3720,-0.006215407446143217,0.043827605,2.4470272064208984
-3.2444553,765952,3092,374,247,0.00025,0.25537109375,0.02474522590637207,0.2,845.08837890625,-87.75925188064575,1178.4994529724122,3730,-0.01999930418387521,0.025234014,2.4551939964294434
-3.1902738,768000,3100,375,247,0.00025,0.26474609375,0.008141577243804932,0.2,451.7042541503906,-87.87336721420289,1072.12110080719,3740,-0.01586265256628394,0.02761481,2.4616451263427734
0.24206589,770048,3108,376,247,0.00025,0.30849609375,0.010936737060546875,0.2,517.199462890625,-88.00200262069703,1027.7858072280883,3750,-0.015177194180432707,0.03332953,2.4714977741241455
-5.7475777,772096,3116,377,247,0.00025,0.206005859375,-0.004262566566467285,0.2,621.210693359375,-88.09158716201782,1193.5348052978516,3760,-0.02612769885745365,0.018337272,2.4735617637634277
12.975594,774144,3125,378,247,0.00025,0.302197265625,-0.011720895767211914,0.2,401.77197265625,-88.1564531326294,1052.621329498291,3770,-0.015643712474411587,0.032211684,2.4799582958221436
-6.3216863,776192,3133,379,247,0.00025,0.245654296875,0.02277684211730957,0.2,838.1534423828125,-88.24635376930237,1500.8773220062255,3780,-0.021140507340896876,0.027418828,2.4846184253692627
-12.648082,778240,3141,380,247,0.00025,0.258056640625,0.00798577070236206,0.2,1437.4652099609375,-88.33279938697815,1755.4950046539307,3790,-0.016937459414475598,0.027941383,2.4921905994415283
8.609502,780288,3149,381,247,0.00025,0.2302734375,0.014861226081848145,0.2,1545.5552978515625,-88.45433831214905,2925.1702522277833,3800,-0.015200829273089767,0.02474577,2.4994311332702637
5.4062448,782336,3157,382,247,0.00025,0.284423828125,0.00021082162857055664,0.2,692.3768920898438,-88.57051796913147,1594.8138374328614,3810,-0.01324020242318511,0.041483767,2.5079429149627686
11.453232,784384,3165,383,247,0.00025,0.273876953125,-0.003997325897216797,0.2,374.4498291015625,-88.70351638793946,903.7764595031738,3820,-0.017432943946914747,0.026156222,2.5161290168762207
-1.2003162,786432,3174,384,247,0.00025,0.210107421875,0.004158139228820801,0.2,884.814453125,-88.78533673286438,1612.625142288208,3830,-0.019463056288077495,0.024987694,2.5205800533294678
0.27111486,788480,3182,385,247,0.00025,0.292333984375,0.005966365337371826,0.2,652.0469360351562,-88.89341449737549,1418.1432968139648,3840,-0.014891970570897684,0.030326754,2.529822587966919
7.0025,790528,3190,386,247,0.00025,0.280615234375,0.00250166654586792,0.2,713.9778442382812,-88.98007321357727,1492.7851127624513,3850,-0.010837201288086361,0.036572482,2.532942771911621
6.3935766,792576,3198,387,247,0.00025,0.22451171875,0.007340073585510254,0.2,629.6030883789062,-89.05569529533386,1472.9429893493652,3860,-0.021706140192691237,0.019749582,2.5392966270446777
16.631428,794624,3207,388,247,0.00025,0.18974609375,0.004845321178436279,0.2,523.8970336914062,-89.13285531997681,1141.8896987915039,3870,-0.024773944102344105,0.017878707,2.544074296951294
-21.88985,796672,3216,389,247,0.00025,0.2087890625,0.005924105644226074,0.2,1201.4703369140625,-89.20629315376281,1916.322821044922,3880,-0.01970607387193013,0.022544727,2.549757957458496
-52.52149,798720,3224,390,247,0.00025,0.235888671875,0.015013635158538818,0.2,934.7473754882812,-89.31306657791137,1860.2808383941651,3890,-0.01797851364244707,0.023208693,2.5573909282684326
2.335135,800768,3233,391,247,0.00025,0.2556640625,0.0004737973213195801,0.2,626.9884033203125,-89.42418608665466,1425.5272125244142,3900,-0.015760611157747916,0.02447116,2.5637311935424805
0.7914274,802816,3241,392,247,0.00025,0.267236328125,0.0019208788871765137,0.2,600.1600952148438,-89.53776907920837,1540.4915161132812,3910,-0.014585653331596404,0.029184902,2.572690963745117
-3.8337274,804864,3250,393,247,0.00025,0.249853515625,-0.00705564022064209,0.2,551.1472778320312,-89.61946020126342,1323.0524707794189,3920,-0.014700445104972459,0.029588932,2.5740602016448975
-2.8168685,806912,3258,394,247,0.00025,0.300341796875,0.013646543025970459,0.2,685.9229125976562,-89.68356990814209,1458.424472427368,3930,-0.013030474254628643,0.037210457,2.580411434173584
1.4251907,808960,3266,395,247,0.00025,0.200146484375,0.013686895370483398,0.2,584.7646484375,-89.78584623336792,1270.80126953125,3940,-0.017443469710997306,0.018706335,2.588346481323242
3.1883543,811008,3275,396,247,0.00025,0.163134765625,0.0032062530517578125,0.2,580.9484252929688,-89.92606539726258,1265.1662811279298,3950,-0.019572712312219666,0.014853882,2.5998101234436035
3.97508,813056,3283,397,247,0.00025,0.152392578125,0.006237387657165527,0.2,553.904296875,-90.07066464424133,1815.388187789917,3960,-0.018533198225486557,0.014889498,2.6077187061309814
4.3667064,815104,3291,398,247,0.00025,0.340283203125,0.014217257499694824,0.2,973.180419921875,-90.16876668930054,1675.6592361450196,3970,-0.007997198301018216,0.035369523,2.613377332687378
5.7598386,817152,3299,399,247,0.00025,0.163037109375,0.011244356632232666,0.2,1333.83642578125,-90.2442623615265,2186.2947052001955,3980,-0.01990453018224798,0.016042098,2.6177706718444824
0.41514823,819200,3308,400,247,0.00025,0.361279296875,0.008144378662109375,0.2,1169.9324951171875,-90.3176061630249,1606.3974365234376,3990,0.000860314373858273,0.037805386,2.6243114471435547
8.830998,821248,3316,401,247,0.00025,0.291015625,0.0022025108337402344,0.2,596.322509765625,-90.39519639015198,1213.567881011963,4000,-0.014257122031995095,0.02990086,2.6272525787353516
-3.2653785,823296,3324,402,247,0.00025,0.28310546875,-0.0006322860717773438,0.2,444.6558532714844,-90.44390516281128,1150.0609741210938,4010,-0.016227386934042444,0.036527038,2.6312410831451416
5.101614,825344,3332,403,247,0.00025,0.285595703125,0.018861591815948486,0.2,953.8291625976562,-90.50768103599549,1783.7302745819093,4020,-0.006375678087351844,0.040694304,2.6362626552581787
-5.257567,827392,3341,404,247,0.00025,0.291748046875,0.023538053035736084,0.2,855.4115600585938,-90.62891221046448,1621.2673961639405,4030,-0.020022148216958156,0.03494027,2.648088216781616
-4.140721,829440,3349,405,247,0.00025,0.253369140625,0.007956087589263916,0.2,500.86676025390625,-90.75874314308166,1180.7404644012452,4040,-0.015932913406868466,0.028536357,2.655419111251831
-15.837605,831488,3358,406,247,0.00025,0.34482421875,-0.0049190521240234375,0.2,474.6264953613281,-90.85919575691223,1240.5661571502685,4050,0.00026951143954647707,0.03697066,2.663475751876831
46.489937,833536,3366,407,247,0.00025,0.278857421875,-0.00020301342010498047,0.2,379.85455322265625,-90.9599814414978,946.0969829559326,4060,-0.015955850685713813,0.025999349,2.6697540283203125
2.0540931,835584,3374,408,247,0.00025,0.259912109375,0.010287642478942871,0.2,484.49407958984375,-91.05062212944031,1687.500708770752,4070,-0.006508286464668345,0.045692075,2.6764509677886963
-1.8571428,837632,3382,409,247,0.00025,0.2890625,-0.003886699676513672,0.2,604.26318359375,-91.13763899803162,1316.78080329895,4080,-0.01132980598777067,0.043906976,2.681509017944336
6.112756,839680,3391,410,247,0.00025,0.300341796875,-0.014101386070251465,0.2,1085.0364990234375,-91.18344759941101,1711.3073272705078,4090,-0.00930979038384976,0.041664205,2.683594226837158
-6.3029194,841728,3399,411,247,0.00025,0.168994140625,-0.003771066665649414,0.2,686.9091186523438,-91.27186040878296,1302.8717262268067,4100,-0.022497483462211677,0.01461489,2.6932151317596436
-3.158388,843776,3407,412,247,0.00025,0.3365234375,0.0041741132736206055,0.2,849.0479125976562,-91.39320931434631,1572.4036037445069,4110,-0.012575246961205266,0.035669103,2.701244354248047
-17.369726,845824,3416,413,247,0.00025,0.20849609375,0.01640218496322632,0.2,709.3507690429688,-91.4749342918396,1534.5888221740722,4120,-0.023968094844894948,0.017494101,2.7050375938415527
-17.941355,847872,3424,414,247,0.00025,0.235400390625,0.007323563098907471,0.2,792.5718994140625,-91.58434634208679,1428.029221725464,4130,-0.018692649973672815,0.02810904,2.717694044113159
1.1384326,849920,3432,415,247,0.00025,0.172998046875,0.013553619384765625,0.2,741.0299682617188,-91.74001154899597,2113.4318241119386,4140,-0.018183460034197196,0.0245708,2.7254831790924072
-2.7809477,851968,3441,416,247,0.00025,0.16181640625,0.0055010318756103516,0.2,644.6820678710938,-91.86407542228699,1416.0814716339112,4150,-0.01928443705837708,0.014542202,2.7362422943115234
-4.930327,854016,3449,417,247,0.00025,0.2396484375,0.0052332282066345215,0.2,944.4315185546875,-91.96334381103516,2152.3826705932615,4160,-0.008296880664420313,0.02924641,2.7391464710235596
-7.1560383,856064,3457,418,247,0.00025,0.18671875,0.004671335220336914,0.2,1785.109375,-92.03722071647644,2126.3654392242433,4170,-0.019813402424915694,0.015980156,2.7470760345458984
1.3590161,858112,3465,419,247,0.00025,0.241552734375,0.009340882301330566,0.2,1083.105224609375,-92.1462896823883,1972.1285442352296,4180,-0.01457289713434875,0.027145294,2.754812479019165
-1.2672848,860160,3474,420,247,0.00025,0.3140625,-0.019783377647399902,0.2,409.2944641113281,-92.24513216018677,1177.5268564224243,4190,-0.01759951270214515,0.033931077,2.7612240314483643
0.0015277575,862208,3482,421,247,0.00025,0.190380859375,-0.0078507661819458,0.2,904.830810546875,-92.31009278297424,1556.5035182952881,4200,-0.018039928402140505,0.017269203,2.7644236087799072
0.70191807,864256,3490,422,247,0.00025,0.25966796875,-7.092952728271484e-05,0.2,391.7902526855469,-92.39212374687195,1257.2779041290282,4210,-0.009724035311955958,0.03136652,2.7749547958374023
6.579158,866304,3498,423,247,0.00025,0.23955078125,-0.002385258674621582,0.2,820.1805419921875,-92.53522119522094,1594.4893398284912,4220,-0.02072931675356813,0.028538186,2.784170389175415
-40.50846,868352,3506,424,247,0.00025,0.201513671875,-0.001704573631286621,0.2,699.1615600585938,-92.65116276741028,1806.4128776550292,4230,-0.020461048204742836,0.021657951,2.7918949127197266
11.736504,870400,3515,425,247,0.00025,0.174072265625,0.00501936674118042,0.2,1460.3807373046875,-92.76062984466553,2486.4502082824706,4240,-0.017975740137626418,0.017641652,2.8009305000305176
10.002804,872448,3523,426,247,0.00025,0.204248046875,-0.014916777610778809,0.2,2093.229736328125,-92.8761218547821,3045.3993537902834,4250,-0.014971739461179823,0.027257185,2.8098442554473877
-1.8209031,874496,3531,427,247,0.00025,0.271435546875,-0.0014733076095581055,0.2,1543.4189453125,-92.9416045665741,3101.5289222717283,4260,-0.00626539143268019,0.03142762,2.810995101928711
-1.2026165,876544,3539,428,247,0.00025,0.2564453125,0.0025613903999328613,0.2,1576.91796875,-92.98344745635987,2415.543765258789,4270,-0.013716879635467194,0.026326068,2.8166563510894775
2.9997892,878592,3547,429,247,0.00025,0.24013671875,0.0048545002937316895,0.2,952.9027709960938,-93.09372787475586,1670.3237434387206,4280,-0.016650369446142576,0.034374356,2.826352834701538
-8.1898575,880640,3556,430,247,0.00025,0.35146484375,0.011406481266021729,0.2,960.5598754882812,-93.2371367931366,1853.1394374847412,4290,-0.0070229182514594864,0.053225785,2.838026762008667
-8.610514,882688,3564,431,247,0.00025,0.262841796875,0.007847785949707031,0.2,862.0693969726562,-93.35289659500123,1487.8250778198242,4300,-0.01949656337092165,0.030403998,2.843451738357544
10.236562,884736,3572,432,247,0.00025,0.306494140625,0.00468897819519043,0.2,1193.668212890625,-93.45575428009033,1725.6125476837158,4310,-0.015619649048312567,0.026267027,2.8542232513427734
-18.281363,886784,3580,433,247,0.00025,0.279248046875,0.021009385585784912,0.2,1038.6339111328125,-93.54412612915038,1895.5855018615723,4320,-0.011942391737829895,0.033083797,2.857706069946289
-1.0141896,888832,3588,434,247,0.00025,0.198779296875,0.0005942583084106445,0.2,1087.052490234375,-93.58354210853577,2614.6050651550295,4330,-0.019570288238173816,0.019740105,2.860316038131714
2.4546342,890880,3596,435,247,0.00025,0.252978515625,-0.0047920942306518555,0.2,312.0522766113281,-93.67118310928345,1219.5634460449219,4340,-0.015367171332763973,0.029615069,2.870090961456299
7.4161706,892928,3605,436,247,0.00025,0.28388671875,0.004776120185852051,0.2,1501.8631591796875,-93.76898508071899,2396.5113010406494,4350,-0.013968782740994357,0.029998923,2.874396562576294
-5.266521,894976,3613,437,247,0.00025,0.240380859375,-0.0064356327056884766,0.2,618.02490234375,-93.78606476783753,1195.6300128936768,4360,-0.01343822495691711,0.027541373,2.8751754760742188
-11.431641,897024,3622,438,247,0.00025,0.24453125,0.003771960735321045,0.2,1611.7156982421875,-93.82725157737733,2681.0272735595704,4370,-0.0066630834015086295,0.031532593,2.881016731262207
